,235934_at,1552729_at,1558474_at,1556314_a_at,236807_at,234972_at,210387_at,207024_at,207790_at,217493_x_at,202254_at,34449_at,239843_at,1557483_at,46665_at,202481_at,216338_s_at,231497_at,214066_x_at,233846_at,1564887_at,218988_at,243097_x_at,233483_at,244667_at,208487_at,242303_at,229562_at,212839_s_at,40359_at,244268_x_at,220632_s_at,1553569_at,201489_at,206729_at,1561206_at,1560968_at,242760_x_at,1561365_at,1563946_at,237858_s_at,1554171_at,227779_at,228112_at,230530_at,203780_at,240113_at,221059_s_at,222020_s_at,202266_at,226960_at,201179_s_at,1553570_x_at,1558324_a_at,233541_at,203886_s_at,202207_at,215745_at,215341_at,213823_at,240856_at,1558407_at,237077_at,231012_at,234713_x_at,217264_s_at,1556195_a_at,1553798_a_at,208720_s_at,1560214_at,1554919_s_at,215838_at,239705_at,237359_at,1569362_at,222957_at,205346_at,239306_at,207578_s_at,1553508_at,212439_at,224503_s_at,1568931_at,208877_at,218181_s_at,1552546_a_at,231058_at,226679_at,1559620_at,218924_s_at,1564823_at,226239_at,222861_x_at,230486_at,236767_at,236388_at,1566269_at,229727_x_at,202531_at,48106_at,203938_s_at,222066_at,1558705_at,235906_at,238706_at,234900_at,204037_at,229836_s_at,1557638_at,230098_at,221827_at,203512_at,234664_at,202765_s_at,1562729_at,216566_at,1554464_a_at,1555096_at,1555032_at,224004_at,236218_at,206766_at,216413_at,1555291_at,230179_at,231743_at,209945_s_at,211478_s_at,222865_x_at,213222_at,239033_at,212665_at,234463_at,219859_at,234610_at,218528_s_at,241565_at,232567_at,214321_at,227153_at,208659_at,224557_x_at,202877_s_at,201336_at,235167_at,1569723_a_at,242027_at,244029_at,223651_x_at,241940_at,229806_at,217490_at,240713_s_at,236051_at,236192_at,1565733_at,202245_at,235782_at,233376_at,221879_at,201156_s_at,208472_at,217347_at,1556593_s_at,211773_s_at,1557394_at,240303_at,227661_at,1562236_at,242839_at,55065_at,226688_at,224973_at,202798_at,206786_at,232552_at,215409_at,238573_at,226747_at,1560520_at,240943_at,228559_at,205459_s_at,238552_at,213965_s_at,208068_x_at,1566266_at,220642_x_at,207018_s_at,227844_at,205802_at,50965_at,1557136_at,240018_at,213765_at,1556736_at,237667_at,238329_at,226346_at,201154_x_at,group
19,38.46338957,45.28288591,11.93308369,37.07014877,29.45733478,145.80334419999997,77.52995917,18.20105283,19.30418846,65.38790973,115.7311163,50.46334729,200.2933899,17.85748495,363.2540317,231.0891958,503.0486081,26.79684043,48.94481059,26.78129837,32.58400419,204.8627679,30.52154314,58.15055274,33.39893049,15.06613023,26.69519163,58.05091895,11.33490976,364.06241560000007,167.11981609999998,53.7161872,10605.68365,1028.2034199999998,167.7124523,6.1671075239999995,15.50844358,97.97494820000001,6.049345246000001,49.84054711,22.66372349,57.89127397,16.79182347,42.74284402,38.78801387,26.86833469,34.22835373,5081.962449000001,10.327549000000001,1475.03145,25.54271543,364.66855689999994,12023.0058,23.33317942,42.311560799999995,51.22147879999999,1319.3393720000001,12.28856884,36.91194873,29.94819192,5.533030974,192.4622914,22.81271104,36.0189445,35.55454281,75.24381015,28.60372236,50.46723006,3275.705629,70.68077727,15.67421189,466.77160810000004,16.13540629,12.00894076,9.573304512,55.59522223,78.96826016,32.74468846,75.32077817,17.18191577,420.92430329999996,80.83902408,12.53350486,811.4030976,596.9316752999999,51.2019908,17.90443391,333.62601980000005,16.19464569,411.91789710000006,21.87924424,66.67971348,40.47418149,83.47261137,16.90300681,75.35634047,8.289424816,35.33384878,2801.337322,208.61787969999997,221.47330409999998,11.93616931,55.39577339,19.10253237,18.44730295,11.02695842,53.94038822,21.81806118,8.066579209,317.8320935,685.1874895,329.09721329999996,46.40968499,9.963371378,13.1742324,11.13286494,308.3735037,13.55269632,20.94293885,9.297133682,169.85489669999998,45.04296836,9.019309576,11.08261171,147.737371,39.29140903,214.0305609,116.3703733,60.09428953,126.59556029999999,30.80613959,483.9610058999999,16.28388463,222.71794580000002,21.50253726,563.7376059,25.62666791,35.10135943,246.5044704,75.9552615,5120.361664999999,37.66333897,849.1149127,2250.500235,13.09360993,13.20377908,15.47459772,124.90184690000001,7.562813277999999,37.77188820000001,126.8741195,24.80756107,5.684510017999999,12.03551524,70.79350008,14.32817542,220.03588230000003,48.32339799,32.88142687,203.8923731,384.418778,62.97860952,33.76212955,28.90016852,75.00126377,32.58400419,13.90283312,25.51162692,5.478705288,33.96172892,242.4122844,71.279534,45.13172449,524.2303246,7.107952301,39.89264842,20.23191534,36.07056209,121.57670379999999,41.51894845,52.71172499,30.26459206,56.57661668,29.47722889,35.49485463,42.46290005,6.030242417,446.87390769999996,7.873379400000001,97.84932544,16.39443184,26.59357817,17.44187218,7.619297567,10.10277698,10.8685532,7.732473585,95.78819745,22.67701745,11119.85226,control
20,34.69216569,37.1734324,15.26687627,36.25117871,27.49872837,140.94622230000002,119.2086406,19.78165189,19.57507595,61.43457845,103.4492231,37.94573935,333.2957244,16.07864583,425.2068416,207.26360580000002,431.7136803,34.63827068,54.84772972,28.4781594,31.27940143,232.8175494,30.92305607,41.05360476,30.42119667,20.72071671,29.10140697,56.93535925,12.37948163,360.740602,181.3537793,85.193414,9401.140026,843.5261595000001,119.55643719999999,7.960990826000001,14.92865204,131.1791844,6.866866899,56.89263514,24.72716607,71.76507442,13.64281075,48.62805556,34.72088943,49.92356312,34.27754784,5073.656032,11.81421609,1577.5171779999998,25.54880663,438.8971221,10515.64702,20.07554154,41.32122158,49.5789908,1483.30545,15.43068283,32.2513132,31.24334466,6.848585281,188.88351709999998,24.885836899999997,26.120199300000003,34.82612374,88.41032748,36.00980795,70.52368719,3227.7430059999997,62.42863428,14.41623971,804.0035159,13.41916502,12.466512300000002,8.380904768999999,69.48448629,82.53596473,30.91651932,79.24637292,16.23992427,420.0310005,85.70699203,15.84422293,910.3162348,804.9503561,64.1446039,11.91199378,346.8947028,9.566677733999999,430.34711889999994,23.48949838,68.39789402,66.09531003,68.04470521,20.82467391,87.58925542,7.984754217000001,36.23299103,2778.537507,185.5450882,229.7415517,13.06834009,46.85752992,17.75061371,28.56027568,13.89671515,74.34841081,25.04807798,10.6741035,355.95794689999997,839.9036338999999,368.8936129,38.49488885,9.670570488,13.0175857,9.007944883,179.6163661,10.45455681,16.29299589,9.99666586,97.72670874,42.55854726,12.08029684,9.236613495,158.7889819,34.98479178,302.6792573,77.86666865,71.67678386,124.3807145,30.98070351,612.0840653,15.73185621,174.42028200000001,9.135406968,562.8438812,23.2197575,30.80522141,126.41019399999999,39.47983349,5405.3038369999995,32.51931583,647.9901173,2071.212698,39.18658645,8.337021177999999,14.91699467,92.97184624,6.637900481,69.03868116,152.04883999999998,24.96721504,6.355391501000001,12.58831256,91.87834725,11.81379846,263.5854637,52.5316502,46.38652927,209.9207545,560.1599392,57.59772803,17.68138032,24.06505808,68.41448947,34.7349713,16.76146099,35.66252628,5.68479372,35.47131721,234.2548326,61.26431169,56.2890346,528.7148361000001,7.687534607000001,46.38656143,29.26280173,43.38982914,104.51389870000001,25.49159959,40.93315601,52.36002932,46.96307599,31.80295685,35.71709895,35.15843626,6.515803064,360.28905110000005,6.937721847000001,90.5510208,14.19222616,25.03514663,18.25488911,8.095813188,7.931853327000001,11.16553906,7.911756362999999,76.65175932,22.17704131,9464.824238,control
21,40.50954568,50.76664447,14.95219102,30.60959391,45.55571034,141.21974440000002,114.2209121,17.17745026,18.02368375,83.07042325,97.15719946,37.43547098,221.5205914,21.06356898,420.9669028,214.65649269999997,540.1424034,35.53934039,55.58774681,35.78933916,41.71828656,234.058119,36.31347274,48.74853641,56.14365179,21.74325462,35.27245287,61.23769179999999,10.15078221,438.73621900000006,158.0655325,76.2951265,11996.61693,984.0405796,141.7901005,7.144717655,16.27012015,100.4058835,6.488724891,74.59954882,31.01544674,62.67712066,17.63156951,46.21941197,58.02830969,35.88465138,39.95521742,5454.4575079999995,15.19148502,1927.119072,30.25599238,365.8843758,12647.19652,31.96882911,53.58220327,62.56001702,1257.192626,14.36986895,35.37237049,28.92317449,7.032945317,239.88946639999998,20.33370208,27.46061441,54.21161195,117.63625900000001,33.28716271,87.69550552,2678.5193440000003,79.33298896,12.84675424,777.1180709,15.05205958,13.88467978,7.944673881,68.66162041,47.54632731,34.63037248,127.64551170000001,28.08622844,492.8521127,116.37674579999998,12.47902228,908.8699097000001,563.8360842999999,65.53705774,13.56755639,331.0485497,12.27294864,507.9448306,24.27665927,64.30205769,86.99400023,84.97991526,20.22587203,53.15417103,8.586594128,67.10144828,2557.0063,251.681262,294.9879065,13.85110337,53.4178498,18.80105872,14.69591213,14.82332307,56.09712776,22.92236507,9.268565053,330.9395716,944.0588593,378.7153271,32.96833218,11.39038021,14.82141209,7.27865054,110.3646241,13.963832,20.25277932,9.039844775,119.6825493,41.77384399,9.432649103,10.21567763,117.8832557,36.85325134,215.40754900000002,48.91123541,76.11416173,102.1782272,37.70110752,450.8147785,22.23423712,207.9701986,28.42248912,527.9494533,30.55003229,43.96726845,125.1235899,83.75369879,5547.299870000001,38.11772205,361.90920689999996,2238.039835,11.39528419,9.298918919,20.02567546,78.1362439,7.059622302999999,55.98870864,116.46292920000002,22.310114300000002,5.151776478,11.60362764,88.29500994,11.50001629,203.1699183,46.016361200000006,31.31020393,256.7520526,468.5989788,71.66744415,46.58294677,26.80310065,69.64964044,38.59481133,20.64360463,34.14307284,6.337004324,43.00689289,313.1491168,47.68081531,46.4135454,483.0902749,8.095824411,39.28571738,42.82950208,44.2324117,113.94122409999999,22.03785646,49.47065171,28.383173499999998,60.18916928,13.7075136,46.74590229,52.28582605,5.636157782000001,250.7966035,6.516918713,70.066455,15.86575202,27.10490415,18.2176757,8.870749471,9.607739267000001,9.554139886,7.852075256,90.22535441,23.90792472,9568.386826,control
22,45.29899067,41.20447145,11.71077785,23.06692837,40.77059199,102.592752,256.56472180000003,18.9647441,25.09992242,94.05736429999999,79.86984451,32.56300644,185.9554215,15.71031279,604.7864472,263.4859091,383.7024057,47.31418928,56.29539466,39.08857267,40.72912738,243.52026099999998,38.61198986,53.65129169,60.95336654,24.05351785,39.82785837,68.10297892,11.09600163,412.13952,201.02902419999998,93.70012062,11391.26226,947.5747858999999,148.87719819999998,6.486462972000001,19.30690492,88.81817361,6.92548928,84.06847513,30.39857941,70.2586524,22.70989294,54.70917897,58.4989571,28.24937414,36.84970079,6182.908756,19.17091113,957.0702409,37.08019691,280.2172578,12362.81791,30.30605162,54.41720677,45.91246544,1336.4313359999999,14.01728465,29.90402966,37.70803324,5.95629001,235.4935931,26.66685901,30.36917896,59.92844355,95.62003309999999,30.14272621,47.54487724,2585.11008,114.7732003,15.33518855,511.6023213,22.47858005,13.57145034,8.638836382000001,94.08494608,51.29434934,29.58992224,157.07676709999998,17.8826297,528.0815765,97.17120807,18.91990579,950.6430991000001,521.3400921,39.25316286,14.21909756,377.0782167,14.82629277,421.20682410000006,38.9869935,75.17015117,91.79616641,103.16251209999999,21.38757487,50.97613191,9.399825666,71.43840674,2944.2204850000003,172.68751830000002,266.6933423,16.83314686,74.89357228,17.57646454,15.58245887,17.56317783,66.37090311,34.05212674,9.474816482,310.7416899,829.6816107000001,379.43317149999996,25.49296018,13.76655812,19.25762654,10.56089355,112.1578664,13.34598609,21.7690116,10.44475683,56.60846897,36.81385689,11.0035413,9.192409066,172.8683567,34.63654204,253.53673769999997,42.294026200000005,68.33055785,82.38969519,24.21138995,366.1484809,22.36616497,136.99220549999998,27.01558467,503.43300769999996,29.93908033,34.4190411,174.41387450000002,65.11838434,5021.595132,29.48963376,351.57117989999995,2322.4792629999997,12.46285764,12.36754291,19.67898628,91.83556075,7.770648479,47.11769307,190.4175973,25.48400287,5.620973447999999,14.59058679,102.5134218,12.55781884,268.0001504,48.74522511,33.22252912,219.7564957,495.72286710000003,59.140724,48.71833759,23.91714037,58.52519779,36.94647959,19.06237537,35.33828203,5.01630476,35.69160813,283.9814728,45.88030255,49.5591315,327.6094131,6.940299876,47.03220284,27.46611586,61.21320493,80.80966794,27.28121514,53.41299956,32.58734702,70.13297391,24.840873499999997,49.30011135,40.94723129,5.974028002000001,233.6975825,8.066204597999999,72.64632942,16.98869347,29.78929344,17.45839465,9.667467438,10.64887411,12.7810991,7.868431084,107.8353962,20.66136981,7703.722390000001,control
23,36.44262559,42.90720437,19.33216087,32.88974688,37.33383998,104.1822002,58.40653931,19.39032393,19.21659738,68.16598003,106.27842920000002,27.75867884,228.8596,17.54908614,409.6275674,327.99454249999997,581.468005,36.14431891,50.58725319,33.62382622,36.5093227,157.0639201,36.92087912,43.4294266,33.09460164,17.93066388,21.25035445,62.40328191,11.30084699,371.504532,191.885515,77.71148901,11571.99512,998.5902427999999,252.0698923,6.425069232999999,16.91423473,99.29808569,7.064022802999999,61.74840644,25.28305688,48.89733729,18.27525967,36.579311100000005,52.22059534,22.39498819,39.30729008,6918.291082,17.60003021,1597.521907,25.74982995,376.47545539999993,12799.41276,21.5340683,41.07486704,77.77017068,872.4762201,11.04018161,32.76755221,35.41530348,6.716408596,192.95438230000002,23.82707578,25.72481862,43.44222226,115.06585679999999,29.7477985,75.39014283,2166.4691829999997,65.79864639,13.49011741,1594.800226,15.18938971,10.30543144,6.761549981,62.33337829999999,97.92626807,33.63335983,112.06104180000001,22.75360131,583.0343203,111.68541609999998,13.77957035,755.5853922,557.1411245,42.13379615,13.56749997,217.3585445,14.14419339,396.0368872,19.12604937,71.62905482,83.55000445,100.639092,19.42062869,64.33232838,11.28791403,43.23854286,3502.2831229999997,274.3707733,178.34512859999998,17.69644912,60.89783356,16.35502432,12.83447164,14.92521698,81.67190648,21.92490977,8.815039291,291.9458514,1124.221036,427.15770630000003,35.94061025,11.11447578,16.08196734,9.749451123,181.0589898,9.004367878,15.61272004,8.202786052,86.29595311,39.47994295,12.20536048,10.26617604,82.58122990000001,49.46005709,348.0114589,81.54214484,67.05843923,101.99000749999999,26.69580225,597.1025832,21.23529139,162.6904775,23.72213576,449.1931135,24.84354249,43.84790473,69.18359128,68.90185886,6875.934088,48.55426089,599.919036,2825.459903,9.172836978,8.968004487,16.96701654,90.04985201,7.065095197000001,16.34229846,101.37696020000001,25.94234519,4.982600829,14.52166528,63.79440523,11.5885648,217.4971973,37.99395519,27.66419427,275.3366788,437.80268739999997,62.20307515,40.78398945,26.92682083,70.60375456,22.16513125,14.25279542,37.33383998,5.627948005,36.46582175,387.3430383,56.97752303,46.74794365,387.0716943,5.708995796,27.50124449,32.64911543,38.35519258,57.41878907,29.78440018,43.45487108,38.18219137,63.86816076,16.34229846,51.89530076,44.78112912,6.126287192,214.09065299999997,8.945338027,75.95399795,15.3143051,24.32336624,16.33083893,8.995397285,12.58591326,8.836315923,7.966063611,106.6594512,34.34685266,10576.09925,control
24,52.00137984,39.68247213,14.44164321,32.68085901,40.86973546,149.2374703,162.0678369,20.81457217,17.44627342,65.32457825,85.01644334,34.04377225,189.6437479,17.69496496,447.8711728,241.69100980000002,527.1859093,32.33359462,51.52676094,36.52782632,49.86909096,193.48313380000002,32.05123405,56.07971063,54.90105623,21.40182619,30.89968016,71.80851387,9.193116351,406.9870275,163.7162822,69.06122406,11775.00458,994.429993,154.6762626,5.963916257,15.98632035,74.24731759,6.280868218999999,55.31466068,31.01368393,63.8147934,17.46911964,41.01526373,58.16321048,31.60493626,39.14722123,5144.1250549999995,19.62149415,1185.327493,31.030069,333.8006607,13229.5833,28.25254643,41.56876554,71.53612169,1279.176833,14.63656391,26.99941044,24.71390361,6.535316019,222.0223341,23.80272762,26.22382088,66.95138522,123.51145159999999,20.81813608,28.65074999,2231.45655,51.98509022,14.23672102,498.07079189999996,21.73047793,13.28147066,6.00516131,64.60397367,57.45410223,30.69845194,103.991226,22.16205872,443.0807995,91.66950639,12.11977491,1046.792661,561.2543845,41.64801987,13.67646997,260.2225182,15.57372336,317.9195664,24.33044834,65.02880467,100.9961158,84.68297215,20.14135726,60.39193527,8.974757764,72.39022524,2616.513523,209.4418594,224.68717990000002,16.16799639,52.96623294,17.12342036,8.552569958,16.68137146,63.98851142,23.99077736,8.570545308,290.2956211,959.0465287999999,385.08256639999996,22.90878436,11.06271815,14.18282482,9.836963164,120.5541913,9.904753012,19.19501789,8.568359427999999,57.14775819,36.54755527,12.61015409,9.529549409,113.1863364,42.55155649,245.62847369999997,38.73632007,75.66032141,100.5555569,27.05478741,453.28292300000004,17.73997412,228.00963829999998,35.078180200000006,461.80852649999997,25.84157326,41.06897398,164.3880936,61.84161111,5670.931443,28.33741002,319.9569513,2460.865341,7.828940071,9.659918385,20.29333399,87.95831122,7.294039437,42.35513551,127.43272479999999,21.9758795,5.185833907,18.04940032,91.38908734,9.645058576,307.8944389,44.13780561,27.35348978,284.47202999999996,410.00622400000003,59.60514659,65.63452526,22.92819692,56.49134715,29.41899383,18.8055292,35.00900126,5.008334774,38.32837689,340.9404585,64.60397367,47.11370878,429.7175831,6.857710491000001,41.67611811,43.00525337,43.47327867,107.6919797,29.15064701,52.09601085,53.58825749,59.91299295,21.36811885,43.24831441,45.03862879999999,6.125246907,210.75031830000003,7.358889135,96.19726687,14.59751613,25.65329078,16.77236237,9.454040205,7.8582333,9.220340313,8.687499562000001,98.90475655,25.14240931,9816.207293000001,control
25,46.38656143,49.92972308,17.33686336,21.97519405,35.41739012,85.65288883,108.08810840000001,19.49680744,18.43356237,95.52834729,92.89834565,27.79815062,186.0344506,17.96395365,464.7100386,219.30091180000002,534.4406743,50.27819666,56.85297739,31.51310488,45.78150547,250.02941119999997,31.07005736,93.48338050000001,60.73360073,19.37009333,18.85881341,60.26422852,10.08198634,447.1028711,147.15584130000002,90.96142812,11100.215,1364.0586859999999,262.8713313,9.217713964,14.65724447,82.90952793,7.70615925,97.35343645,25.19986326,58.03760175,14.34669976,55.84688856,33.05432159,23.94588747,27.08893932,6564.229663,17.89319361,1095.07958,35.42610626,290.78317789999994,12643.95338,23.54632495,43.05025864,43.35859191,1186.330277,13.19749304,33.01459402,40.23435501,5.630218843,192.3960007,23.90366617,26.33968158,36.84957308,88.39647898,25.65816337,33.9381966,2698.92655,61.60348229,17.06118561,491.8620715,14.44590818,10.94065343,7.895737352,66.82564721,70.24925401,28.2366298,97.30108585,25.86865249,614.6877824,78.75158199,14.583852800000003,651.6186113,519.1166677,48.91845722,17.230050199999997,412.1886588,12.25117315,325.25084619999996,22.04812397,69.34019555,78.76566655,80.67685837,18.40477235,70.49045438,7.674501273,46.99290338,3053.96963,196.2760047,252.83405719999996,15.17252192,72.13822399,15.65465707,11.65685743,13.73360053,50.59780868,31.97142183,7.750777296,324.9849278,935.6349867,428.23295099999996,50.06154809,10.13211183,17.04111702,7.043976031000001,130.0842962,10.13961522,17.56067019,8.788415017,88.93380457,71.99665626,10.61365019,11.15999906,79.85445548,43.23332828,196.85219650000002,42.70200779,58.52560346,88.61057631,22.40216097,317.93278860000004,30.69440928,107.2799753,21.23854457,349.22886560000006,36.85603582,38.60471079,55.16288476,55.13325982,4827.230493999999,46.664353399999996,546.8934602,2508.883908,14.85932833,9.564065431,22.87975978,116.0765713,7.234959797,67.15826247,180.341923,26.86677034,5.472241877999999,8.964872096,60.98607655,12.89905079,335.382825,53.60103673,33.50933149,288.9768275,401.4637734,61.18410503,41.45485017,38.2481218,70.70130797,39.15077605,16.73727783,33.81011457,4.978257998,39.01026788,310.4078,65.71824278,35.91690172,371.142653,12.93413797,50.09323923,33.65271508,26.95268323,70.74714382,30.37176825,47.38616493,38.21375174,67.67654438,21.03764048,43.83535419,58.64986978,5.428095112,232.08170669999998,6.703948192,80.11241895,20.76524517,29.23316238,18.14038286,10.59022987,10.25552896,9.911881915,7.814437345,108.2511844,29.76925062,9328.309884,control
26,37.97810458,40.28508795,14.81443808,32.47559381,34.53642867,159.1800804,327.7947641,16.2612922,18.28158182,63.79692576,121.1015903,42.34289485,321.0250351,15.47950035,425.1915159,182.555712,493.6832887,34.17224202,47.99875233,27.65374567,43.83407807,230.8836176,29.21005157,57.85865976,44.21567475,17.21313534,28.50408924,56.90533462,12.17506019,335.5181496,166.2703368,77.22167807,12083.07475,980.0475925000001,154.6062681,8.483196617,14.06908891,128.2058248,7.88434551,55.3256657,24.877834399999998,56.58120513,13.30430276,57.92808228,44.15592097,42.44050742,34.22135548,5749.855561,13.78615275,1630.25282,24.66210433,386.4703702,13523.86594,23.58144141,38.40515321,50.36148783,1274.804234,13.40852837,23.87920663,24.95375463,7.51653627,189.8486592,20.19628449,22.26870874,39.59743294,110.9205604,25.59164536,68.27625393,3033.736357,67.04514688,13.5312855,485.5631071,15.88190427,10.93296648,8.217029806000001,56.38955294,64.80189063,30.22760981,87.21020147,20.16061858,443.99480930000004,86.07127888,12.61459515,1061.081679,677.8146459,69.13239492,12.880806300000001,370.92199260000007,10.87599132,434.5218757,19.76165678,63.64604668,85.71727015,67.26173089,16.52153698,75.80289277,8.046983083999999,56.75501607,2804.387511,250.2430168,228.36076659999998,11.90694171,51.79590007,18.63395488,20.51065984,12.76862261,50.40126365,18.33514792,8.356275166,374.6495738,681.1302992999999,373.1696899,43.76901463,10.85625042,11.23248321,7.025544292,185.6018139,10.06619119,16.34178872,10.71050055,170.4378562,35.84554693,11.02597248,10.81317283,119.9551261,37.68558806,241.80093280000003,70.78599272,72.83757571,131.7217706,37.93627182,454.609493,19.4738874,234.11377280000002,19.17851352,635.0040575,24.58427662,33.8635895,139.9380031,63.58144943,5433.326391,31.72149807,546.1668722999999,2538.710197,22.73775638,10.09267712,25.52284061,114.34496259999999,8.958480195,114.26375209999999,146.2541752,20.50672214,4.9818307189999995,10.656871,98.42753095,10.01505889,264.8700663,67.91653728,36.92676565,305.99897289999996,554.0552355000001,55.36011367,42.95788322,24.20378887,61.103622200000004,47.379859,19.00215321,34.71124003,5.611490406000001,53.71335755,273.1665458,62.5652642,53.08594355,579.0403200000001,7.422200634,42.23458588,49.47171472,38.81794932,125.8074895,29.60824349,41.32465872,37.97407716,55.12427992,28.08665674,40.16088065,36.27968438,6.022752608999999,270.13541860000004,7.48456775,92.80257942,17.12781247,21.97632125,23.12657955,8.050224406,9.136078203,10.57121282,7.449347174,80.22861573,24.09541928,10098.61623,control
27,38.47101531,51.75208205,15.07424666,39.68505776,30.70873119,99.25727896,121.7446867,17.85634622,18.11065727,75.00838631,143.2146233,25.56584845,273.8139236,15.12925455,346.0994887,178.3994058,659.2002593999999,27.39080953,47.12285355,23.86214782,36.17306651,281.81644689999996,26.85288145,56.05689771,30.56776147,21.32889027,32.71447016,59.2383684,15.84179601,403.23861760000005,222.71640209999998,84.07523493,10577.71214,1133.9175289999998,171.6689131,8.865475425,16.30514087,122.52972749999999,6.746910387000001,47.88367579,23.18849045,51.86811375,16.47454825,44.79534766,36.36382361,43.44372788,25.30263975,6883.8979739999995,14.55453659,1837.654712,26.63582386,341.82189500000004,11681.67879,28.01504685,40.71473198,51.32646513,1046.35015,12.3990957,30.322125899999996,26.41294018,6.291656904,213.54021780000002,24.1427314,33.88629497,34.07585615,72.3867631,26.67214597,78.43985698,2818.301025,73.10093733,13.30216347,638.5403597999999,21.4696237,8.561265102,9.426335302,57.61965032,92.09436632,34.4940112,91.31905342,19.76386224,486.767825,178.65345449999998,11.72551188,887.0606885,579.2932322,33.87225194,10.42251107,272.91123930000003,9.586731322999999,477.0497771000001,21.71442733,57.45780599,71.81463631,93.50489583,24.03403544,71.37416216,7.766927504,46.4806713,2977.137213,243.24022180000003,264.2108678,15.29181769,51.71665283,18.76212069,12.57489981,11.248393,68.25008795,20.46172685,9.496250552,443.0350409,1130.1198,418.2535572,54.31881118,11.40551748,15.73003526,6.735285029,108.4693026,10.52801832,21.22906608,8.700178495,178.5577571,46.50400295,10.60289261,9.383030794,165.0370353,36.20412052,301.1588823,41.5953687,58.10615151,113.8862686,69.71141468,545.9265307000001,25.62148162,179.49103780000002,19.57401764,575.940913,29.47353092,32.74300894,177.0047174,60.70860006,5301.224784,38.51987189,541.015081,2470.9326969999997,14.06289778,9.356331642,19.84085099,117.1742703,8.177619859,55.38394825,126.51161200000001,27.44453518,5.368778928999999,9.105435368,97.66366408,8.303968667000001,300.32754710000006,58.09729144,28.494607199999997,283.09078930000004,410.1520417,58.45088648,35.95127422,26.8766794,65.34550075,38.09793772,17.28515937,26.53493298,5.558135477,36.70213288,409.38885,60.80845376,84.21597382,510.3028893,7.5083140760000004,40.3817912,32.48237013,53.0031795,104.63872090000001,30.01313256,43.74405328,58.33925266,54.08598876,18.97436895,34.72161144,44.00431213,6.389442249,183.7709605,7.749300018,84.4845717,19.24624375,22.11698769,17.97525086,8.695463919,9.363604505,14.97193723,7.18662795,88.67754959,24.14786942,6481.985149,control
28,39.681867,44.11128858,12.10789362,32.82581669,34.99121852,150.059412,87.43306082,18.3558625,16.14569904,68.77231476,107.0741935,36.1228045,206.697768,16.28859204,456.05910539999996,294.9995615,664.2557496000001,28.02194128,58.30974062,36.62018057,50.39033003,204.41623909999998,31.01910166,64.55594253,36.19478647,18.94740017,24.67169619,59.27973117,13.27500961,453.9306204,218.86933080000003,71.69516877,10386.48587,1272.517693,162.7058147,7.585409149,12.30109637,105.0718212,6.660405433999999,58.6876079,22.13882885,57.15433413,13.97837742,45.83630996,30.13635441,22.82326046,40.61554224,5806.326564,20.92580184,1381.586332,29.26316683,337.8136936,12508.40312,24.87676529,51.66040326,76.35284449999999,1173.55521,11.95124491,37.13706767,33.82732052,7.042330816000001,172.3072983,21.98054115,30.73688375,33.99196834,98.74638305,24.99174962,47.40495633,2496.134572,69.8612233,13.81967708,534.0407423,17.65552725,11.82797341,7.451495497000001,60.78131573,84.32684071,27.65842308,83.73645863,18.59995209,548.2260227,97.64484661,14.04602497,866.655609,531.6758032,60.43171584,11.57442003,332.39779460000005,13.67730422,370.8536094,27.37346195,77.22826204,83.00359973,76.36173621,19.74909995,71.2140995,9.058856812,44.68203536,3065.6132789999997,269.6884638,273.2235445,12.64350891,64.18792417,16.79946053,18.0104959,14.60866055,88.26912552,28.96115029,8.262091284,322.8322731,990.5390216,419.69660999999996,50.22988267,8.409837942000001,14.987210699999999,10.21131669,262.0029054,10.32349092,16.44542059,9.34879226,225.36333369999997,48.90506551,10.61992005,12.22704607,100.9988461,34.87117326,239.9806045,80.50826538,85.56749791,120.0640143,25.5616135,377.263574,19.54406958,183.5616666,17.92163058,456.320292,29.28830911,37.20730521,133.5873881,43.58023286,4993.791943,37.46070121,803.9867972,2581.2604469999997,16.53866638,9.054795132,17.07731194,105.53289850000002,5.976620756,42.06382092,138.6576111,28.37107674,5.630640336,9.278933534,63.86258298,12.05463447,201.811839,51.60732689,29.6779184,263.2489561,524.3447983,62.30992175,31.93257523,28.14248851,73.70629832,34.33214282,13.97837742,29.80102402,4.91218876,36.54352757,381.65122189999994,55.20415684,41.83011328,472.89825240000005,8.420214584,43.65279123,30.44290228,31.32047093,95.19005827,31.968784799999998,47.45364492,41.26154679,48.41522856,26.36046656,31.99685049,52.72422212,5.287651154,291.84752030000004,6.502538338,102.86996440000001,17.70727125,28.1229494,16.2632761,8.402933111,10.08139235,10.38219079,10.01812769,87.41936539,24.21580403,10304.95083,control
